"PC1","PC2","Cluster"
-3.21373273325113,0.01050129738605,"7"
-3.37459566669574,0.152755274044244,"1"
11.06547696644,-6.56664949471874,"3"
-4.46286652506151,0.365610817032763,"7"
-9.32937118639303,3.17044724446806,"5"
5.76102497009547,-2.25696189281043,"2"
-3.54506007028339,0.633247808405292,"1"
-2.76284534272127,0.369156160720445,"6"
-3.68433540481871,0.435757734332568,"7"
8.01479772536669,-3.77766664566488,"2"
6.49513863805542,-4.60465635414669,"2"
-2.60705968034422,0.0460049181331754,"1"
-4.19188383233925,0.0535244609116553,"7"
7.46988196025013,-4.91218666017744,"2"
5.39131909648319,-2.64253196884525,"3"
-3.60209707464752,0.536207349010007,"7"
-4.35590997782441,0.641615998051526,"6"
-2.30310550636231,-0.354833092886568,"6"
-2.31158601343273,2.65121656295311,"5"
-3.08367513924637,0.169949860780279,"6"
9.70977392853562,-5.50825854063726,"3"
9.92036682799784,-6.25330163280354,"3"
8.44323099247082,-4.65704222019385,"3"
-3.53809071118755,0.818810275802417,"1"
-3.58027989716078,0.676151546362185,"7"
-2.51606378179924,0.43581420928585,"7"
-3.51180897618573,0.0930275067932442,"1"
0.0428540073171152,-0.513083837527174,"6"
-4.12717726700318,0.364303674303566,"6"
5.4973658475205,-3.3827228318625,"2"
-2.12976940169263,-0.185099329075239,"6"
-2.50209972043162,0.0518346788818443,"7"
-3.3536839285063,0.474642873262129,"7"
-3.20698516113713,0.213081024260623,"7"
-2.87334223927711,0.408775031761639,"7"
-2.86883013749212,0.116211653778397,"6"
-3.02294793398803,0.799164526106199,"7"
-2.00655774593486,-0.319467685304856,"1"
7.14015230681198,13.5401785083423,"9"
-4.54308667016856,1.33471358063732,"4"
-2.61607120172457,1.0573784314404,"4"
-3.77206186326824,0.815923484160311,"4"
16.5862808565873,-9.91675845641849,"8"
6.6917127107054,-3.61600026548766,"2"
-2.91818435806592,1.67503535613106,"4"
-3.28422657241132,0.47256343285312,"4"
10.1141073079287,-2.24859324758969,"5"
-2.42215664743851,0.172989413269016,"7"
-3.02527013561998,0.238602488215183,"7"
2.03760689697499,-1.86009541076503,"6"
0.596936387794764,0.664622357495666,"5"
-3.01941052507371,0.0319988872760378,"7"
-2.71155413432508,0.162509135489819,"1"
-1.80536857275278,0.536495233271684,"7"
6.25644941081903,13.6219724252501,"9"
6.62235047168752,-3.45201347722912,"2"
-3.17703215673241,0.686341719934931,"7"
6.2468257998696,-4.21268584726019,"2"
-3.10593736820284,0.0572031841242341,"7"
